$:2015-01-28T21:49:38Z,973.4,337.1,13.0,78.9,13.0,0.8,7.5,7.4,0,0,1,0,-4352,-576,18048,-4352,-576,18048,-4352,-576,18048,1.0,46.8295,-119.1647,337.1,9.6,197.1,1,6,0,9.9,0,0,1,0,0,1000,02:30,*CA
$:2015-01-28T21:49:40Z,972.1,348.3,13.0,80.0,13.0,0.3,7.5,7.4,0,0,1,0,-3136,-1280,19264,-3136,-1280,19264,-3136,-1280,19264,1.0,46.8294,-119.1646,348.3,13.1,166.67,1,6,0,5.6,0,0,1,0,0,1000,02:30,*82
$:2015-01-28T21:49:42Z,970,366.4,13.0,75.9,13.0,-0.2,7.5,7.4,0,0,1,0,-3840,-64,20608,-3840,-64,20608,-3840,-64,20608,1.0,46.8293,-119.1646,366.4,9.3,180.58,1,2,1,9.1,0,0,1,0,0,1000,02:30,*FD
$:2015-01-28T21:49:44Z,968.4,380.2,13.0,76.7,13.0,-0.7,7.5,7.4,0,0,1,0,-4160,704,19072,-4160,704,19072,-4160,704,19072,1.0,46.8292,-119.1646,380.2,11.6,173.75,1,6,2,6.9,0,0,1,0,0,1000,02:30,*9F
$:2015-01-28T21:49:46Z,966.8,394.0,13.0,76.2,13.0,-0.2,7.5,7.4,0,0,2,0,-3968,832,15680,-3968,832,15680,-3968,832,15680,1.0,46.8291,-119.1646,394.0,8.2,181.66,1,7,0,6.9,0,0,1,0,0,1000,02:30,*A5
$:2015-01-28T21:49:48Z,965,409.6,13.0,76.2,13.0,-0.2,7.5,7.4,0,0,2,0,-3200,256,17600,-3200,256,17600,-3200,256,17600,1.0,46.829,-119.1646,409.6,12.4,189.49,1,7,0,7.8,0,0,1,0,0,1000,02:30,*FA
$:2015-01-28T21:49:48Z,963.2,425.2,13.0,76.2,13.0,-0.2,7.5,7.4,0,0,2,0,-3520,1088,16640,-3520,1088,16640,-3520,1088,16640,1.0,46.829,-119.1646,425.2,12.4,189.49,1,1,0,3.8,0,0,1,0,0,1000,02:30,*F6
$:2015-01-28T21:49:52Z,961.6,439.1,13.0,76.1,13.0,-0.2,7.5,7.4,0,0,2,0,-4096,1088,14528,-4096,1088,14528,-4096,1088,14528,1.0,46.8288,-119.1646,439.1,12.4,189.49,1,4,0,3.5,0,0,1,0,0,1000,02:30,*55
$:2015-01-28T21:49:55Z,960.3,450.4,13.0,74.0,13.0,-0.2,7.5,7.4,0,0,2,0,-3648,-256,16320,-3648,-256,16320,-3648,-256,16320,1.0,46.8288,-119.1645,450.4,8.7,171.58,1,7,0,3.8,0,0,1,0,0,1000,02:30,*F6
$:2015-01-28T21:49:56Z,958.4,466.9,13.0,77.5,13.0,-0.7,7.5,7.4,0,0,2,0,-4288,128,13824,-4288,128,13824,-4288,128,13824,1.0,46.8287,-119.1645,466.9,10.4,168.1,1,4,1,16.5,0,0,1,0,0,1000,02:30,*CA
$:2015-01-28T21:49:59Z,956.9,480.0,13.0,75.5,13.0,-1.2,7.5,7.4,0,0,2,0,-5120,2176,16832,-5120,2176,16832,-5120,2176,16832,1.0,46.8287,-119.1644,480.0,9.2,163.48,1,6,0,4.4,0,0,1,0,0,1000,02:30,*03
$:2015-01-28T21:50:00Z,955.8,489.6,13.0,74.5,13.0,-0.7,7.5,7.4,0,0,2,0,-3008,1408,18880,-3008,1408,18880,-3008,1408,18880,1.0,46.8286,-119.1643,489.6,10.5,170.79,1,1,0,9.6,0,0,1,0,0,1000,02:30,*48
$:2015-01-28T21:50:03Z,953.7,507.9,13.0,77.7,13.0,-0.2,7.5,7.4,0,0,2,0,-3840,1152,17408,-3840,1152,17408,-3840,1152,17408,1.0,46.8285,-119.1642,507.9,11.6,141.32,1,6,0,6.1,0,0,1,0,0,1000,02:30,*1D
$:2015-01-28T21:50:04Z,952.4,519.3,13.0,77.7,13.0,-0.7,7.5,7.4,0,0,2,0,-2752,1408,17472,-2752,1408,17472,-2752,1408,17472,1.0,46.8284,-119.1642,519.3,7.9,189.91,1,3,0,11.4,0,0,1,0,0,1000,02:30,*3F
$:2015-01-28T21:50:07Z,951.4,528.1,13.0,77.7,13.0,-0.7,7.5,7.4,0,0,2,0,-3392,2496,18752,-3392,2496,18752,-3392,2496,18752,1.0,46.8283,-119.1642,528.1,7.2,182.62,1,6,0,2.9,0,0,1,0,0,1000,02:30,*25
$:2015-01-28T21:50:08Z,949.8,542.1,13.0,72.6,13.0,-0.7,7.5,7.4,0,0,2,0,-2432,1472,15936,-2432,1472,15936,-2432,1472,15936,1.0,46.8283,-119.1641,542.1,8.8,173.44,1,4,0,14.0,0,0,1,0,0,1000,02:30,*2D
$:2015-01-28T21:50:11Z,948.8,550.9,13.0,74.4,13.0,-0.2,7.5,7.4,0,0,2,0,-2624,1536,17664,-2624,1536,17664,-2624,1536,17664,1.0,46.8282,-119.164,550.9,10.6,155.48,1,5,1,2.9,0,0,1,0,0,1000,02:30,*0C
$:2015-01-28T21:50:12Z,947.2,564.9,13.0,72.6,13.0,-0.7,7.5,7.4,0,0,2,0,-3200,1856,17920,-3200,1856,17920,-3200,1856,17920,1.0,46.8282,-119.164,564.9,8.7,180.39,1,3,0,14.0,0,0,1,0,0,1000,02:30,*F7
$:2015-01-28T21:50:15Z,945.9,576.4,13.0,75.2,13.0,-0.7,7.5,7.4,0,0,2,0,-3456,1344,18432,-3456,1344,18432,-3456,1344,18432,1.0,46.8281,-119.164,576.4,6.5,171.93,1,2,0,3.8,0,0,1,0,0,1000,02:30,*D6
$:2015-01-28T21:50:16Z,944,593.1,13.0,75.4,13.0,-0.7,7.5,7.4,0,0,2,0,-1984,2624,17088,-1984,2624,17088,-1984,2624,17088,1.0,46.8281,-119.1639,593.1,6.2,168.46,1,3,1,16.7,0,0,1,0,0,1000,02:30,*FB
$:2015-01-28T21:50:19Z,942.2,609.0,13.0,72.2,13.0,-0.2,7.5,7.4,0,0,2,0,-4672,-64,15360,-4672,-64,15360,-4672,-64,15360,1.0,46.828,-119.1639,609.0,7.9,166.84,1,1,0,5.3,0,0,1,0,0,1000,02:30,*21
$:2015-01-28T21:50:20Z,940.6,623.1,13.0,73.0,13.0,-0.7,7.5,7.4,0,0,2,0,-3456,-1024,15872,-3456,-1024,15872,-3456,-1024,15872,1.0,46.8279,-119.1639,623.1,10.4,168.26,1,1,2,14.1,0,0,1,0,0,1000,02:30,*D0
$:2015-01-28T21:50:23Z,938.5,641.7,13.0,74.9,13.0,-2.1,7.5,7.4,0,0,2,0,-5696,1984,17088,-5696,1984,17088,-5696,1984,17088,1.0,46.8278,-119.1638,641.7,4.9,162.46,1,3,2,6.2,0,0,1,0,0,1000,02:30,*52
$:2015-01-28T21:50:23Z,937,655.0,13.0,72.4,13.0,-1.2,7.5,7.4,0,0,3,0,-3840,0,17216,-3840,0,17216,-3840,0,17216,1.0,46.8278,-119.1638,655.0,4.9,162.46,1,7,0,3.8,0,0,1,0,0,1000,02:30,*C1
$:2015-01-28T21:50:28Z,935.7,666.5,13.0,73.8,13.0,-1.7,7.5,7.4,0,0,3,0,-4160,3904,16256,-4160,3904,16256,-4160,3904,16256,1.0,46.8278,-119.1636,666.5,4.9,162.46,1,3,0,2.3,0,0,1,0,0,1000,02:30,*12
$:2015-01-28T21:50:30Z,934.4,678.1,13.0,73.8,13.0,-1.2,7.5,7.4,0,0,3,0,-2240,1408,17792,-2240,1408,17792,-2240,1408,17792,1.0,46.8277,-119.1635,678.1,10.5,152.48,1,5,1,5.8,0,0,1,0,0,1000,02:30,*33
$:2015-01-28T21:50:32Z,933.3,687.9,13.0,74.4,13.0,-1.2,7.5,7.4,0,0,3,0,-4416,320,16448,-4416,320,16448,-4416,320,16448,1.0,46.8276,-119.1634,687.9,8.6,165.07,1,6,0,4.9,0,0,1,0,0,1000,02:30,*79
$:2015-01-28T21:50:34Z,931.5,703.9,13.0,70.0,13.0,-1.2,7.5,7.4,0,0,3,0,-1984,960,18624,-1984,960,18624,-1984,960,18624,1.0,46.8276,-119.1634,703.9,7.0,186.94,1,2,1,8.0,0,0,1,0,0,1000,02:30,*84
$:2015-01-28T21:50:36Z,929.9,718.1,13.0,70.0,13.0,-1.2,7.5,7.4,0,0,3,0,-2432,-576,18112,-2432,-576,18112,-2432,-576,18112,1.0,46.8275,-119.1633,718.1,7.1,177.63,1,7,0,7.1,0,0,1,0,0,1000,02:30,*E3
$:2015-01-28T21:50:38Z,928.3,732.4,13.0,70.6,13.0,-2.1,7.5,7.4,0,0,3,0,-2816,640,16640,-2816,640,16640,-2816,640,16640,1.0,46.8274,-119.1633,732.4,9.5,176.48,1,7,0,7.2,0,0,1,0,0,1000,02:30,*69
$:2015-01-28T21:50:40Z,927.3,741.4,13.0,72.8,13.0,-0.2,7.5,7.4,0,0,3,0,-3648,-64,16384,-3648,-64,16384,-3648,-64,16384,1.0,46.8274,-119.1633,741.4,8.1,186.02,1,1,0,4.5,0,0,1,0,0,1000,02:30,*62
$:2015-01-28T21:50:42Z,925.7,755.7,13.0,71.4,13.0,-0.2,7.5,7.4,0,0,3,0,-2368,576,18688,-2368,576,18688,-2368,576,18688,1.0,46.8274,-119.1633,755.7,0.2,186.93,1,3,0,7.1,0,0,1,0,0,1000,02:30,*AB
$:2015-01-28T21:50:44Z,924.4,767.3,13.0,71.0,13.0,-0.7,7.5,7.4,0,0,3,0,-3072,1792,16704,-3072,1792,16704,-3072,1792,16704,1.0,46.8274,-119.1633,767.3,0.3,186.93,1,5,0,5.8,0,0,1,0,0,1000,02:30,*07
$:2015-01-28T21:50:46Z,922.3,786.2,13.0,68.2,13.0,-0.2,7.5,7.4,0,0,3,0,-3200,640,15936,-3200,640,15936,-3200,640,15936,1.0,46.8274,-119.1633,786.2,4.3,183.19,1,2,0,9.5,0,0,1,0,0,1000,02:30,*58
$:2015-01-28T21:50:48Z,921.2,796.1,13.0,68.2,13.0,0.3,7.5,7.4,0,0,3,0,-3008,576,18176,-3008,576,18176,-3008,576,18176,1.0,46.8274,-119.1633,796.1,4.5,176.89,1,2,0,4.9,0,0,1,0,0,1000,02:30,*5D
$:2015-01-28T21:50:50Z,920.2,805.1,13.0,69.9,13.0,-0.2,7.5,7.4,0,0,3,0,-3776,320,17344,-3776,320,17344,-3776,320,17344,1.0,46.8274,-119.1633,805.1,0.2,174.09,1,5,0,4.5,0,0,1,0,0,1000,02:30,*56
$:2015-01-28T21:50:52Z,918.6,819.5,13.0,69.1,13.0,1.3,7.5,7.4,0,0,3,0,-2560,704,16960,-2560,704,16960,-2560,704,16960,1.0,46.8274,-119.1633,819.5,0.3,173.47,1,3,0,7.2,0,0,1,0,0,1000,02:30,*3F
$:2015-01-28T21:50:54Z,917,833.9,13.0,69.1,13.0,1.3,7.5,7.4,0,0,3,0,-3968,-512,18368,-3968,-512,18368,-3968,-512,18368,1.0,46.8274,-119.1633,833.9,0.3,172.84,1,7,0,7.2,0,0,1,0,0,1000,02:30,*91
$:2015-01-28T21:50:56Z,915.5,847.5,13.0,69.7,13.0,-0.7,7.5,7.4,0,0,3,0,-3520,1344,15232,-3520,1344,15232,-3520,1344,15232,1.0,46.8274,-119.1632,847.5,2.9,168.1,1,4,2,6.8,0,0,1,0,0,1000,02:30,*BF
$:2015-01-28T21:50:58Z,914.7,854.7,13.0,70.8,13.0,0.3,7.5,7.4,0,0,3,0,-3968,960,17728,-3968,960,17728,-3968,960,17728,1.0,46.8274,-119.1632,854.7,5.6,63.43,1,1,0,3.6,0,0,1,0,0,1000,02:30,*4D
$:2015-01-28T21:50:58Z,912.3,876.4,13.0,67.0,13.0,1.3,7.5,7.4,0,0,3,0,-2304,1088,17984,-2304,1088,17984,-2304,1088,17984,1.0,46.8274,-119.1632,876.4,5.6,63.43,1,5,0,3.8,0,1,1,0,0,1000,02:30,*BE
$:2015-01-28T21:51:03Z,911.5,883.7,13.0,68.5,13.0,1.8,7.5,7.4,0,0,3,0,-4224,-640,17408,-4224,-640,17408,-4224,-640,17408,1.0,46.8275,-119.1631,883.7,5.6,63.43,1,4,1,1.5,0,1,1,0,0,1000,02:30,*8E
$:2015-01-28T21:51:04Z,910,897.3,13.0,68.5,13.0,2.2,7.5,7.4,0,0,3,0,-3904,-128,17152,-3904,-128,17152,-3904,-128,17152,1.0,46.8274,-119.1631,897.3,5.6,63.43,1,7,2,13.6,0,1,1,0,0,1000,02:30,*62
$:2015-01-28T21:51:07Z,908.7,909.1,13.0,69.6,13.0,2.7,7.5,7.4,0,0,3,0,-1472,2176,15360,-1472,2176,15360,-1472,2176,15360,1.0,46.8274,-119.1631,909.1,4.4,59.22,1,5,2,3.9,0,1,1,0,0,1000,02:30,*A6
$:2015-01-28T21:51:08Z,906.8,926.4,13.0,69.6,13.0,2.2,7.5,7.4,0,0,4,0,-3968,1024,13952,-3968,1024,13952,-3968,1024,13952,1.0,46.8275,-119.163,926.4,3.9,58.3,1,6,0,17.3,0,1,1,0,0,1000,02:30,*8E
$:2015-01-28T21:51:11Z,906,933.7,13.0,69.6,13.0,3.2,7.5,7.4,0,0,4,0,-6016,256,16832,-6016,256,16832,-6016,256,16832,1.0,46.8275,-119.163,933.7,2.3,57.76,1,7,2,2.4,0,1,1,0,0,1000,02:30,*80
$:2015-01-28T21:51:12Z,903.7,954.7,13.0,67.4,13.0,3.2,7.5,7.4,0,0,4,0,-1856,1472,18112,-1856,1472,18112,-1856,1472,18112,1.0,46.8275,-119.163,954.7,4.3,60.43,1,2,0,21.0,0,1,1,0,0,1000,02:30,*94
$:2015-01-28T21:51:15Z,902.6,964.7,13.0,69.1,13.0,2.7,7.5,7.4,0,0,4,0,-4736,512,16640,-4736,512,16640,-4736,512,16640,1.0,46.8275,-119.163,964.7,0.2,59.62,1,2,0,3.3,0,1,1,0,0,1000,02:30,*DB
$:2015-01-28T21:51:16Z,901.6,973.9,13.0,67.2,13.0,2.7,7.5,7.4,0,0,4,0,-4672,1152,18688,-4672,1152,18688,-4672,1152,18688,1.0,46.8275,-119.163,973.9,8.4,55.39,1,6,0,9.2,0,1,1,0,0,1000,02:30,*AB
$:2015-01-28T21:51:19Z,900,988.5,13.0,68.5,13.0,2.2,7.5,7.4,0,0,4,0,-3776,1728,17472,-3776,1728,17472,-3776,1728,17472,1.0,46.8275,-119.1629,988.5,5.8,53.57,1,3,2,4.9,0,1,1,0,0,1000,02:30,*8D
$:2015-01-28T21:51:20Z,898.7,1000.4,13.0,68.5,13.0,2.7,7.5,7.4,0,0,4,0,-3200,384,16704,-3200,384,16704,-3200,384,16704,1.0,46.8275,-119.1628,1000.4,4.2,54.18,1,5,0,11.9,0,1,1,0,0,1000,02:30,*79
$:2015-01-28T21:51:23Z,897.6,1010.5,13.0,69.6,13.0,3.7,7.5,7.4,0,0,4,0,-3456,576,15872,-3456,576,15872,-3456,576,15872,1.0,46.8275,-119.1628,1010.5,3.3,56.45,1,7,0,3.4,0,1,1,0,0,1000,02:30,*90
$:2015-01-28T21:51:24Z,896.1,1024.3,13.0,69.6,13.0,2.7,7.5,7.4,0,0,4,0,-4416,512,16704,-4416,512,16704,-4416,512,16704,1.0,46.8275,-119.1627,1024.3,8.1,59.82,1,2,0,13.8,0,1,1,0,0,1000,02:30,*90
$:2015-01-28T21:51:27Z,894.5,1039.0,13.0,66.2,13.0,1.8,7.5,7.4,0,0,4,0,-3008,512,16768,-3008,512,16768,-3008,512,16768,1.0,46.8275,-119.1626,1039.0,6.5,62.85,1,7,0,4.9,0,1,1,0,0,1000,02:30,*7A
$:2015-01-28T21:51:28Z,893.7,1046.4,13.0,66.0,13.0,3.7,7.5,7.4,0,0,4,0,-4352,640,15872,-4352,640,15872,-4352,640,15872,1.0,46.8274,-119.1625,1046.4,5.2,65.77,1,7,0,7.4,0,1,1,0,0,1000,02:30,*7B
$:2015-01-28T21:51:31Z,892.4,1058.4,13.0,66.0,13.0,2.7,7.5,7.4,0,0,4,0,-3328,64,18560,-3328,64,18560,-3328,64,18560,1.0,46.8274,-119.1625,1058.4,3.6,41.38,1,2,0,4.0,0,1,1,0,0,1000,02:30,*D0
$:2015-01-28T21:51:31Z,890.8,1073.1,13.0,67.3,13.0,2.7,7.5,7.4,0,0,4,0,-3200,704,17536,-3200,704,17536,-3200,704,17536,1.0,46.8274,-119.1625,1073.1,3.6,41.38,1,1,0,3.8,0,1,1,0,0,1000,02:30,*48
$:2015-01-28T21:51:31Z,889.5,1085.2,13.0,67.3,13.0,3.7,7.5,7.4,0,0,4,0,-3904,-448,17472,-3904,-448,17472,-3904,-448,17472,1.0,46.8274,-119.1625,1085.2,3.6,41.38,1,6,2,3.8,0,1,1,0,0,1000,02:30,*11
$:2015-01-28T21:51:38Z,888.7,1092.6,13.0,67.3,13.0,2.7,7.5,7.4,0,0,4,0,-3264,576,19392,-3264,576,19392,-3264,576,19392,1.0,46.8275,-119.1622,1092.6,3.6,41.38,1,1,0,1.1,0,1,1,0,0,1000,02:30,*8F
$:2015-01-28T21:51:40Z,886.3,1114.8,13.0,67.3,13.0,2.7,7.5,7.4,0,0,4,0,-3840,-512,19072,-3840,-512,19072,-3840,-512,19072,1.0,46.8275,-119.1621,1114.8,3.6,41.38,1,1,0,11.1,0,1,1,0,0,1000,02:30,*06
$:2015-01-28T21:51:42Z,886.1,1116.7,13.0,65.9,13.0,2.7,7.5,7.4,0,0,4,0,-2880,832,17216,-2880,832,17216,-2880,832,17216,1.0,46.8276,-119.1621,1116.7,6.1,41.55,1,2,0,0.9,0,1,1,0,0,1000,02:30,*6C
$:2015-01-28T21:51:44Z,883.7,1139.0,13.0,64.8,13.0,2.7,7.5,7.4,0,0,4,0,-3648,192,16128,-3648,192,16128,-3648,192,16128,1.0,46.8276,-119.162,1139.0,8.3,44.62,1,3,0,11.2,0,1,1,0,0,1000,02:30,*74
$:2015-01-28T21:51:46Z,882.9,1146.4,13.0,67.9,13.0,2.7,7.5,7.4,0,0,4,0,-2816,384,18240,-2816,384,18240,-2816,384,18240,1.0,46.8276,-119.1619,1146.4,5.1,48.21,1,5,2,3.7,0,1,1,0,0,1000,02:30,*7F
$:2015-01-28T21:51:48Z,881.9,1155.7,13.0,65.5,13.0,3.2,7.5,7.4,0,0,4,0,-2816,128,18048,-2816,128,18048,-2816,128,18048,1.0,46.8276,-119.1619,1155.7,3.2,50.73,1,5,0,4.6,0,1,1,0,0,1000,02:30,*7F
$:2015-01-28T21:51:50Z,880.3,1170.6,13.0,67.0,13.0,2.7,7.5,7.4,0,0,5,0,-3072,192,17024,-3072,192,17024,-3072,192,17024,1.0,46.8277,-119.1618,1170.6,7.4,50.88,1,1,0,7.5,0,1,1,0,0,1000,02:30,*54
$:2015-01-28T21:51:52Z,879.2,1180.9,13.0,67.0,13.0,3.2,7.5,7.4,0,0,5,0,-2944,1088,16256,-2944,1088,16256,-2944,1088,16256,1.0,46.8277,-119.1617,1180.9,8.6,51.26,1,2,0,5.2,0,1,1,0,0,1000,02:30,*1E
$:2015-01-28T21:51:54Z,878.2,1190.2,13.0,64.6,13.0,3.2,7.5,7.4,0,0,5,0,-4032,448,17856,-4032,448,17856,-4032,448,17856,1.0,46.8278,-119.1616,1190.2,6.8,55.26,1,4,0,4.6,0,1,1,0,0,1000,02:30,*83
$:2015-01-28T21:51:56Z,876.6,1205.2,13.0,64.6,13.0,2.7,7.5,7.4,0,0,5,0,-3264,576,18240,-3264,576,18240,-3264,576,18240,1.0,46.8278,-119.1616,1205.2,4.2,57.8,1,5,0,7.5,0,1,1,0,0,1000,02:30,*46
$:2015-01-28T21:51:58Z,875.8,1212.7,13.0,65.7,13.0,1.8,7.5,7.4,0,0,5,0,-2496,-192,16448,-2496,-192,16448,-2496,-192,16448,1.0,46.8279,-119.1614,1212.7,6.0,57.32,1,3,0,3.8,0,1,1,0,0,1000,02:30,*19
$:2015-01-28T21:52:00Z,874.2,1227.7,13.0,65.9,13.0,3.2,7.5,7.4,0,0,5,0,-2304,1472,17600,-2304,1472,17600,-2304,1472,17600,1.0,46.8283,-119.1613,1227.7,10.9,35.73,1,6,1,7.5,0,1,1,0,0,1000,02:30,*14
$:2015-01-28T21:52:02Z,872.4,1244.6,13.0,65.9,13.0,2.7,7.5,7.4,0,0,5,0,-3008,704,17280,-3008,704,17280,-3008,704,17280,1.0,46.8275,-119.1614,1244.6,5.6,39.56,1,6,0,8.5,0,1,1,0,0,1000,02:30,*67
$:2015-01-28T21:52:04Z,871.6,1252.1,14.0,63.6,14.0,3.2,7.5,7.4,0,0,5,0,-4352,-320,17920,-4352,-320,17920,-4352,-320,17920,1.0,46.8273,-119.1626,1252.1,4.2,48.6,1,2,0,3.8,0,1,1,0,0,1000,02:30,*99
$:2015-01-28T21:52:06Z,871.1,1256.8,14.0,63.6,14.0,3.7,7.5,7.4,0,0,5,0,-2304,128,18112,-2304,128,18112,-2304,128,18112,1.0,46.8269,-119.1629,1256.8,3.8,70.86,1,2,0,2.4,0,1,1,0,0,1000,02:30,*56
$:2015-01-28T21:52:08Z,869.3,1273.8,14.0,63.2,14.0,3.2,7.5,7.4,0,0,5,0,-3200,64,16832,-3200,64,16832,-3200,64,16832,1.0,46.827,-119.1628,1273.8,6.2,71.37,1,2,0,8.5,0,1,1,0,0,1000,02:30,*94
$:2015-01-28T21:52:08Z,867.7,1288.9,14.0,64.6,14.0,4.2,7.5,7.4,0,0,5,0,-4032,-576,16640,-4032,-576,16640,-4032,-576,16640,1.0,46.827,-119.1628,1288.9,6.2,71.37,1,2,0,3.8,0,1,1,0,0,1000,02:30,*DA
$:2015-01-28T21:52:12Z,866.6,1299.2,14.0,63.9,14.0,3.2,7.5,7.4,0,0,5,0,-1984,0,17088,-1984,0,17088,-1984,0,17088,1.0,46.827,-119.1626,1299.2,6.2,71.37,1,6,0,2.6,0,1,1,0,0,1000,02:30,*28
$:2015-01-28T21:52:15Z,868.7,1279.4,14.0,65.4,14.0,-36.3,7.5,7.4,0,0,5,0,-3904,320,17216,-3904,320,17216,-3904,320,17216,1.0,46.8271,-119.1626,1279.4,6.2,71.37,1,7,1,-6.6,0,1,1,0,0,1000,02:30,*FB
$:2015-01-28T21:52:19Z,863.5,1328.6,14.0,65.4,14.0,2.7,7.5,7.4,0,0,5,0,-3264,320,18176,-3264,320,18176,-3264,320,18176,1.0,46.8272,-119.1624,1328.6,7.7,69.57,1,2,0,12.3,0,1,1,0,0,1000,02:30,*A6
$:2015-01-28T21:52:20Z,861.9,1343.7,14.0,64.7,14.0,3.2,7.5,7.4,0,0,5,0,-3840,-128,18496,-3840,-128,18496,-3840,-128,18496,1.0,46.8272,-119.1623,1343.7,3.1,70.81,1,6,0,15.1,0,1,1,0,0,1000,02:30,*31
$:2015-01-28T21:52:23Z,860.6,1356.1,14.0,63.4,14.0,3.2,7.5,7.4,0,0,5,0,-3584,640,17216,-3584,640,17216,-3584,640,17216,1.0,46.8273,-119.1623,1356.1,7.1,68.28,1,5,0,4.1,0,1,1,0,0,1000,02:30,*66
$:2015-01-28T21:52:24Z,859.5,1366.5,14.0,63.4,14.0,2.2,7.5,7.4,0,0,5,0,-2048,2112,16128,-2048,2112,16128,-2048,2112,16128,1.0,46.8273,-119.1622,1366.5,10.9,64.72,1,6,1,10.4,0,1,1,0,0,1000,02:30,*4A
$:2015-01-28T21:52:27Z,857.9,1381.8,14.0,60.6,14.0,2.7,7.5,7.4,0,0,5,0,-3776,64,18048,-3776,64,18048,-3776,64,18048,1.0,46.8274,-119.1621,1381.8,9.5,62.36,1,6,0,5.1,0,1,1,0,0,1000,02:30,*05
$:2015-01-28T21:52:28Z,857.2,1388.4,14.0,64.6,14.0,2.7,7.5,7.4,0,0,5,0,-2944,256,18304,-2944,256,18304,-2944,256,18304,1.0,46.8274,-119.162,1388.4,5.5,63.02,1,1,2,6.6,0,1,1,0,0,1000,02:30,*4F
$:2015-01-28T21:52:31Z,855.1,1408.5,14.0,62.3,14.0,2.2,7.5,7.4,0,0,5,0,-3712,0,16832,-3712,0,16832,-3712,0,16832,1.0,46.8274,-119.162,1408.5,5.7,65.31,1,6,0,6.7,0,1,1,0,0,1000,02:30,*ED
$:2015-01-28T21:52:32Z,855.1,1408.5,14.0,61.4,14.0,2.7,7.5,7.4,0,0,5,0,-2560,64,17664,-2560,64,17664,-2560,64,17664,1.0,46.8275,-119.1619,1408.5,9.4,43.78,1,1,0,0.0,0,1,1,0,0,1000,02:30,*DC
$:2015-01-28T21:52:35Z,853.7,1421.9,14.0,64.7,14.0,2.2,7.5,7.4,0,0,5,0,-3520,0,17152,-3520,0,17152,-3520,0,17152,1.0,46.8275,-119.1618,1421.9,9.8,47.74,1,6,0,4.5,0,1,1,0,0,1000,02:30,*24
