702, 2989
701.75, 2992
701.5, 2995
701.25, 2998
700.75, 3003
700.5, 3006
700.25, 3009
700, 3012
699.5, 3017
699.25, 3020
699, 3023
698.75, 3026
698.5, 3029
698, 3034
697.75, 3037
697.5, 3040
697.25, 3043
696.75, 3048
696.5, 3051
696.25, 3054
696, 3057
695.75, 3060
695.25, 3065
695, 3068
694.75, 3071
694.5, 3074
694, 3079
693.75, 3082
693.5, 3085
693.25, 3088
693, 3091
692.5, 3096
692.25, 3099
692, 3102
691.75, 3105
691.5, 3108
691, 3113
690.75, 3116
690.5, 3119
690.25, 3122
690, 3125
689.5, 3130
689.25, 3133
689, 3136
688.75, 3139
688.5, 3142
688.25, 3145
687.75, 3150
687.5, 3153
687.25, 3156
687, 3159
686.75, 3162
686.25, 3167
686, 3170
685.75, 3173
685.5, 3176
685.25, 3179
685, 3182
684.5, 3187
684.25, 3190
684, 3193
683.75, 3196
683.5, 3199
683.25, 3202
683, 3205
682.5, 3210
682.25, 3213
682, 3216
681.75, 3219
681.5, 3222
681.25, 3225
680.75, 3230
680.5, 3233
680.25, 3236
680, 3239
679.75, 3242
679.5, 3245
679.25, 3248
678.75, 3253
678.5, 3256
678.25, 3259
678, 3262
677.75, 3265
677.5, 3268
677.25, 3271
676.75, 3276
676.5, 3279
676.25, 3282
676, 3285
675.75, 3288
675.5, 3291
675.25, 3294
675, 3297
674.5, 3302
674.25, 3305
674, 3308
673.75, 3311
673.5, 3314
673.25, 3317
673, 3320
672.75, 3323
672.5, 3326
672, 3331
671.75, 3334
671.5, 3337
671.25, 3340
671, 3343
670.75, 3346
670.5, 3349
670.25, 3352
670, 3355
669.75, 3358
669.25, 3363
669, 3366
668.75, 3369
668.5, 3372
668.25, 3375
668, 3378
667.75, 3381
667.5, 3384
667.25, 3387
667, 3390
666.5, 3395
666.25, 3398
666, 3401
665.75, 3404
665.5, 3407
665.25, 3410
665, 3413
664.75, 3416
664.5, 3419
664.25, 3422
664, 3425
663.75, 3428
663.5, 3431
663, 3436
662.75, 3439
662.5, 3442
662.25, 3445
662, 3448
661.75, 3451
661.5, 3454
661.25, 3457
661, 3460
660.75, 3463
660.5, 3466
660.25, 3469
660, 3472
659.75, 3475
659.5, 3478
659.25, 3481
658.75, 3486
658.5, 3489
658.25, 3492
658, 3495
657.75, 3498
657.5, 3501
657.25, 3504
657, 3507
656.75, 3510
656.5, 3513
656.25, 3516
656, 3519
655.75, 3522
655.5, 3525
655.25, 3528
655, 3531
654.75, 3534
654.5, 3537
654.25, 3540
654, 3543
653.75, 3546
653.5, 3549
653.25, 3552
652.75, 3557
652.5, 3560
652.25, 3563
652, 3566
651.75, 3569
651.5, 3572
651.25, 3575
651, 3578
650.75, 3581
650.5, 3584
650.25, 3587
650, 3590
649.75, 3593
649.5, 3596
649.25, 3599
649, 3602
648.75, 3605
648.5, 3608
648.25, 3611
648, 3614
647.75, 3617
647.5, 3620
647.25, 3623
647, 3626
646.75, 3629
646.5, 3632
646.25, 3635
646, 3638
645.75, 3641
645.5, 3644
645.25, 3647
645, 3650
644.75, 3653
644.5, 3656
644.25, 3659
644, 3662
643.75, 3665
643.5, 3668
643.25, 3671
643, 3674
642.75, 3677
642.5, 3680
642.25, 3683
642, 3686
641.75, 3689
641.5, 3692
641.25, 3695
641, 3698
640.75, 3701
640.5, 3704
640.25, 3707
640, 3710
639.75, 3713
639.5, 3716
639.25, 3719
639, 3722
638.75, 3725
638.5, 3728
638.25, 3731
638, 3734
637.75, 3737
637.5, 3740
637.25, 3743
637, 3746
636.75, 3750
636.5, 3753
636.25, 3756
636, 3759
635.75, 3762
635.5, 3765
635.25, 3768
635, 3771
634.75, 3774
634.5, 3777
634.25, 3780
634, 3783
633.75, 3786
633.5, 3789
633.25, 3792
633, 3795
632.75, 3798
632.5, 3801
632.25, 3804
632, 3807
631.75, 3810
631.5, 3813
631.25, 3816
631, 3819
630.75, 3823
630.5, 3826
630.25, 3829
630, 3832
629.75, 3835
629.5, 3838
629.25, 3841
629, 3844
628.75, 3847
628.5, 3850
628.25, 3853
628, 3856
627.75, 3859
627.5, 3862
627.25, 3865
627, 3868
626.75, 3872
626.5, 3875
626.25, 3878
626, 3881
625.75, 3884
625.5, 3887
625.25, 3890
625, 3893
624.75, 3896
624.5, 3899
624.25, 3902
624, 3905
623.75, 3908
623.5, 3912
623.25, 3915
623, 3918
622.75, 3921
622.5, 3924
622.25, 3927
622, 3930
621.75, 3933
621.5, 3936
621.25, 3939
621, 3942
620.75, 3946
620.5, 3949
620.25, 3952
620, 3955
619.75, 3958
619.5, 3961
619.25, 3964
619, 3967
618.75, 3970
618.5, 3973
618.25, 3977
618, 3980
617.75, 3983
617.5, 3986
617.25, 3989
617, 3992
616.75, 3995
616.5, 3998
616.25, 4001
616, 4005
615.75, 4008
615.5, 4011
615.25, 4014
615, 4017
614.75, 4020
614.5, 4023
614.25, 4026
614, 4029
613.75, 4033
613.5, 4036
613.25, 4039
613, 4042
612.75, 4045
612.5, 4048
612.25, 4051
612, 4054
611.75, 4058
611.5, 4061
611.25, 4064
611, 4067
610.75, 4070
610.5, 4073
610.25, 4076
610, 4080
609.75, 4083
609.5, 4086
609.25, 4089
609, 4092
608.75, 4095
608.5, 4098
608.25, 4102
608, 4105
607.75, 4108
607.5, 4111
607.25, 4114
607, 4117
606.75, 4120
606.5, 4124
606.25, 4127
606, 4130
605.75, 4133
605.5, 4136
605.25, 4139
605, 4143
604.75, 4146
604.5, 4149
604.25, 4152
604, 4155
603.75, 4158
603.5, 4161
603.25, 4165
603, 4168
602.75, 4171
602.5, 4174
602.25, 4177
602, 4181
601.75, 4184
601.5, 4187
601.25, 4190
601, 4193
600.75, 4196
600.5, 4200
600.25, 4203
600, 4206
599.75, 4209
599.5, 4212
599.25, 4215
599, 4219
598.75, 4222
598.5, 4225
598.25, 4228
598, 4231
597.75, 4235
597.5, 4238
597.25, 4241
597, 4244
596.75, 4247
596.5, 4251
596.25, 4254
596, 4257
595.75, 4260
595.5, 4263
595.25, 4267
595, 4270
594.75, 4273
594.5, 4276
594.25, 4279
594, 4283
593.75, 4286
593.5, 4289
593.25, 4292
593, 4295
592.75, 4299
592.5, 4302
592.25, 4305
592, 4308
591.75, 4311
591.5, 4315
591.25, 4318
591, 4321
590.75, 4324
590.5, 4328
590.25, 4331
590, 4334
589.75, 4337
589.5, 4340
589.25, 4344
589, 4347
588.75, 4350
588.5, 4353
588.25, 4357
588, 4360
587.75, 4363
587.5, 4366
587.25, 4370
587, 4373
586.75, 4376
586.5, 4379
586.25, 4383
586, 4386
585.75, 4389
585.5, 4392
585.25, 4395
585, 4399
584.75, 4402
584.5, 4405
584.25, 4408
584, 4412
583.75, 4415
583.5, 4418
583.25, 4421
583, 4425
582.75, 4428
582.5, 4431
582.25, 4435
582, 4438
581.75, 4441
581.5, 4444
581.25, 4448
581, 4451
580.75, 4454
580.5, 4457
580.25, 4461
580, 4464
579.75, 4467
579.5, 4470
579.25, 4474
579, 4477
578.75, 4480
578.5, 4484
578.25, 4487
578, 4490
577.75, 4493
577.5, 4497
577.25, 4500
577, 4503
576.75, 4507
576.5, 4510
576.25, 4513
576, 4516
575.75, 4520
575.5, 4523
575.25, 4526
575, 4530
574.75, 4533
574.5, 4536
574.25, 4539
574, 4543
573.75, 4546
573.5, 4549
573.25, 4553
573, 4556
572.75, 4559
572.5, 4563
572.25, 4566
572, 4569
571.75, 4572
571.5, 4576
571.25, 4579
571, 4582
570.75, 4586
570.5, 4589
570.25, 4592
570, 4596
569.75, 4599
569.5, 4602
569.25, 4606
569, 4609
568.75, 4612
568.5, 4616
568.25, 4619
568, 4622
567.75, 4625
567.5, 4629
567.25, 4632
567, 4635
566.75, 4639
566.5, 4642
566.25, 4645
566, 4649
565.75, 4652
565.5, 4655
565.25, 4659
565, 4662
564.75, 4665
564.5, 4669
564.25, 4672
564, 4676
563.75, 4679
563.5, 4682
563.25, 4686
563, 4689
562.75, 4692
562.5, 4696
562.25, 4699
562, 4702
561.75, 4706
561.5, 4709
561.25, 4712
561, 4716
560.75, 4719
560.5, 4722
560.25, 4726
560, 4729
559.75, 4733
559.5, 4736
559.25, 4739
559, 4743
558.75, 4746
558.5, 4749
558.25, 4753
558, 4756
557.75, 4760
557.5, 4763
557.25, 4766
557, 4770
556.75, 4773
556.5, 4776
556.25, 4780
556, 4783
555.75, 4787
555.5, 4790
555.25, 4793
555, 4797
554.75, 4800
554.5, 4803
554.25, 4807
554, 4810
553.75, 4814
553.5, 4817
553.25, 4820
553, 4824
552.75, 4827
552.5, 4831
552.25, 4834
552, 4837
551.75, 4841
551.5, 4844
551.25, 4848
551, 4851
550.75, 4854
550.5, 4858
550.25, 4861
550, 4865
549.75, 4868
549.5, 4872
549.25, 4875
549, 4878
548.75, 4882
548.5, 4885
548.25, 4889
548, 4892
547.75, 4895
547.5, 4899
547.25, 4902
547, 4906
546.75, 4909
546.5, 4913
546.25, 4916
546, 4919
545.75, 4923
545.5, 4926
545.25, 4930
545, 4933
544.75, 4937
544.5, 4940
544.25, 4944
544, 4947
543.75, 4950
543.5, 4954
543.25, 4957
543, 4961
542.75, 4964
542.5, 4968
542.25, 4971
542, 4975
541.75, 4978
541.5, 4981
541.25, 4985
541, 4988
540.75, 4992
540.5, 4995
540.25, 4999
540, 5002
539.75, 5006
539.5, 5009
539.25, 5013
539, 5016
538.75, 5020
538.5, 5023
538.25, 5027
538, 5030
537.75, 5033
537.5, 5037
537.25, 5040
537, 5044
536.75, 5047
536.5, 5051
536.25, 5054
536, 5058
535.75, 5061
535.5, 5065
535.25, 5068
535, 5072
534.75, 5075
534.5, 5079
534.25, 5082
534, 5086
533.75, 5089
533.5, 5093
533.25, 5096
533, 5100
532.75, 5103
532.5, 5107
532.25, 5110
532, 5114
531.75, 5117
531.5, 5121
531.25, 5124
531, 5128
530.75, 5131
530.5, 5135
530.25, 5138
530, 5142
529.75, 5145
529.5, 5149
529.25, 5152
529, 5156
528.75, 5159
528.5, 5163
528.25, 5167
528, 5170
527.75, 5174
527.5, 5177
527.25, 5181
527, 5184
526.75, 5188
526.5, 5191
526.25, 5195
526, 5198
525.75, 5202
525.5, 5205
525.25, 5209
525, 5212
524.75, 5216
524.5, 5220
524.25, 5223
524, 5227
523.75, 5230
523.5, 5234
523.25, 5237
523, 5241
522.75, 5244
522.5, 5248
522.25, 5252
522, 5255
521.75, 5259
521.5, 5262
521.25, 5266
521, 5269
520.75, 5273
520.5, 5277
520.25, 5280
520, 5284
519.75, 5287
519.5, 5291
519.25, 5294
519, 5298
518.75, 5302
518.5, 5305
518.25, 5309
518, 5312
517.75, 5316
517.5, 5319
517.25, 5323
517, 5327
516.75, 5330
516.5, 5334
516.25, 5337
516, 5341
515.75, 5345
515.5, 5348
515.25, 5352
515, 5355
514.75, 5359
514.5, 5363
514.25, 5366
514, 5370
513.75, 5373
513.5, 5377
513.25, 5381
513, 5384
512.75, 5388
512.5, 5391
512.25, 5395
512, 5399
511.75, 5402
511.5, 5406
511.25, 5410
511, 5413
510.75, 5417
510.5, 5420
510.25, 5424
510, 5428
509.75, 5431
509.5, 5435
509.25, 5439
509, 5442
508.75, 5446
508.5, 5449
508.25, 5453
508, 5457
507.75, 5460
507.5, 5464
507.25, 5468
507, 5471
506.75, 5475
506.5, 5479
506.25, 5482
506, 5486
505.75, 5490
505.5, 5493
505.25, 5497
505, 5500
504.75, 5504
504.5, 5508
504.25, 5511
504, 5515
503.75, 5519
503.5, 5522
503.25, 5526
503, 5530
502.75, 5533
502.5, 5537
502.25, 5541
502, 5544
501.75, 5548
501.5, 5552
501.25, 5556
501, 5559
500.75, 5563
500.5, 5567
500.25, 5570
500, 5574
499.75, 5578
499.5, 5581
499.25, 5585
499, 5589
498.75, 5592
498.5, 5596
498.25, 5600
498, 5603
497.75, 5607
497.5, 5611
497.25, 5615
497, 5618
496.75, 5622
496.5, 5626
496.25, 5629
496, 5633
495.75, 5637
495.5, 5641
495.25, 5644
495, 5648
494.75, 5652
494.5, 5655
494.25, 5659
494, 5663
493.75, 5667
493.5, 5670
493.25, 5674
493, 5678
492.75, 5681
492.5, 5685
492.25, 5689
492, 5693
491.75, 5696
491.5, 5700
491.25, 5704
491, 5708
490.75, 5711
490.5, 5715
490.25, 5719
490, 5723
489.75, 5726
489.5, 5730
489.25, 5734
489, 5738
488.75, 5741
488.5, 5745
488.25, 5749
488, 5753
487.75, 5756
487.5, 5760
487.25, 5764
487, 5768
486.75, 5771
486.5, 5775
486.25, 5779
486, 5783
485.75, 5787
485.5, 5790
485.25, 5794
485, 5798
484.75, 5802
484.5, 5805
484.25, 5809
484, 5813
483.75, 5817
483.5, 5821
483.25, 5824
483, 5828
482.75, 5832
482.5, 5836
482.25, 5840
482, 5843
481.75, 5847
481.5, 5851
481.25, 5855
481, 5859
480.75, 5862
480.5, 5866
480.25, 5870
480, 5874
479.75, 5878
479.5, 5881
479.25, 5885
479, 5889
478.75, 5893
478.5, 5897
478.25, 5901
478, 5904
477.75, 5908
477.5, 5912
477.25, 5916
477, 5920
476.75, 5923
476.5, 5927
476.25, 5931
476, 5935
475.75, 5939
475.5, 5943
475.25, 5946
475, 5950
474.75, 5954
474.5, 5958
474.25, 5962
474, 5966
473.75, 5970
473.5, 5973
473.25, 5977
473, 5981
472.75, 5985
472.5, 5989
472.25, 5993
472, 5997
471.75, 6000
471.5, 6004
471.25, 6008
471, 6012
470.75, 6016
470.5, 6020
470.25, 6024
470, 6028
469.75, 6031
469.5, 6035
469.25, 6039
469, 6043
468.75, 6047
468.5, 6051
468.25, 6055
468, 6059
467.75, 6062
467.5, 6066
467.25, 6070
467, 6074
466.75, 6078
466.5, 6082
466.25, 6086
466, 6090
465.75, 6094
465.5, 6098
465.25, 6101
465, 6105
464.75, 6109
464.5, 6113
464.25, 6117
464, 6121
463.75, 6125
463.5, 6129
463.25, 6133
463, 6137
462.75, 6141
462.5, 6145
462.25, 6149
462, 6152
461.75, 6156
461.5, 6160
461.25, 6164
461, 6168
460.75, 6172
460.5, 6176
460.25, 6180
460, 6184
459.75, 6188
459.5, 6192
459.25, 6196
459, 6200
458.75, 6204
458.5, 6208
458.25, 6212
458, 6216
457.75, 6220
457.5, 6223
457.25, 6227
457, 6231
456.75, 6235
456.5, 6239
456.25, 6243
456, 6247
455.75, 6251
455.5, 6255
455.25, 6259
455, 6263
454.75, 6267
454.5, 6271
454.25, 6275
454, 6279
453.75, 6283
453.5, 6287
453.25, 6291
453, 6295
452.75, 6299
452.5, 6303
452.25, 6307
452, 6311
451.75, 6315
451.5, 6319
451.25, 6323
451, 6327
450.75, 6331
450.5, 6335
450.25, 6339
450, 6343
449.75, 6347
449.5, 6351
449.25, 6355
449, 6359
448.75, 6363
448.5, 6367
448.25, 6371
448, 6375
447.75, 6379
447.5, 6383
447.25, 6387
447, 6391
446.75, 6395
446.5, 6400
446.25, 6404
446, 6408
445.75, 6412
445.5, 6416
445.25, 6420
445, 6424
444.75, 6428
444.5, 6432
444.25, 6436
444, 6440
443.75, 6444
443.5, 6448
443.25, 6452
443, 6456
442.75, 6460
442.5, 6464
442.25, 6468
442, 6473
441.75, 6477
441.5, 6481
441.25, 6485
441, 6489
440.75, 6493
440.5, 6497
440.25, 6501
440, 6505
439.75, 6509
439.5, 6513
439.25, 6517
439, 6522
438.75, 6526
438.5, 6530
438.25, 6534
438, 6538
437.75, 6542
437.5, 6546
437.25, 6550
437, 6554
436.75, 6559
436.5, 6563
436.25, 6567
436, 6571
435.75, 6575
435.5, 6579
435.25, 6583
435, 6587
434.75, 6591
434.5, 6596
434.25, 6600
434, 6604
433.75, 6608
433.5, 6612
433.25, 6616
433, 6620
432.75, 6625
432.5, 6629
432.25, 6633
432, 6637
431.75, 6641
431.5, 6645
431.25, 6649
431, 6654
430.75, 6658
430.5, 6662
430.25, 6666
430, 6670
429.75, 6674
429.5, 6679
429.25, 6683
429, 6687
428.75, 6691
428.5, 6695
428.25, 6699
428, 6704
427.75, 6708
427.5, 6712
427.25, 6716
427, 6720
426.75, 6725
426.5, 6729
426.25, 6733
426, 6737
425.75, 6741
425.5, 6746
425.25, 6750
425, 6754
424.75, 6758
424.5, 6762
424.25, 6767
424, 6771
423.75, 6775
423.5, 6779
423.25, 6783
423, 6788
422.75, 6792
422.5, 6796
422.25, 6800
422, 6805
421.75, 6809
421.5, 6813
421.25, 6817
421, 6822
420.75, 6826
420.5, 6830
420.25, 6834
420, 6839
419.75, 6843
419.5, 6847
419.25, 6851
419, 6856
418.75, 6860
418.5, 6864
418.25, 6868
418, 6873
417.75, 6877
417.5, 6881
417.25, 6885
417, 6890
416.75, 6894
416.5, 6898
416.25, 6902
416, 6907
415.75, 6911
415.5, 6915
415.25, 6920
415, 6924
414.75, 6928
414.5, 6932
414.25, 6937
414, 6941
413.75, 6945
413.5, 6950
413.25, 6954
413, 6958
412.75, 6963
412.5, 6967
412.25, 6971
412, 6975
411.75, 6980
411.5, 6984
411.25, 6988
411, 6993
410.75, 6997
410.5, 7001
410.25, 7006
410, 7010
409.75, 7014
409.5, 7019
409.25, 7023
409, 7027
408.75, 7032
408.5, 7036
408.25, 7040
408, 7045
407.75, 7049
407.5, 7053
407.25, 7058
407, 7062
406.75, 7066
406.5, 7071
406.25, 7075
406, 7080
405.75, 7084
405.5, 7088
405.25, 7093
405, 7097
404.75, 7101
404.5, 7106
404.25, 7110
404, 7115
403.75, 7119
403.5, 7123
403.25, 7128
403, 7132
402.75, 7136
402.5, 7141
402.25, 7145
402, 7150
401.75, 7154
401.5, 7158
401.25, 7163
401, 7167
400.75, 7172
